LakeID,Lake_Name,Sample_Date,Info_Type,Ammonia_mg.L,Calcium_mg.L,Extracted_Chl_ug.L,Secchi_Depth_m,TN_mg.L,TDN_mg.L,pH,TP_mg.L,Conductance_umho.cm,Temperature_Water_C,True_Color_PTU
0602EAT0163,Eaton Brook Reservoir,08/20/2011,BS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0602EAT0163,Eaton Brook Reservoir,08/21/1988,OW,NA,NA,2.89,NA,NA,NA,8.21,0.011,167,23,7
0602EAT0163,Eaton Brook Reservoir,08/21/1988,BS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0602EAT0163,Eaton Brook Reservoir,08/21/1995,OW,NA,NA,3.05,NA,NA,NA,8.24,0.004,174,24,1
0602EAT0163,Eaton Brook Reservoir,08/21/1995,BS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0602EAT0163,Eaton Brook Reservoir,08/21/1999,OW,NA,NA,2.04,NA,NA,NA,7.9,0.007,171,20,6
0602EAT0163,Eaton Brook Reservoir,08/21/1999,BS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0602EAT0163,Eaton Brook Reservoir,08/23/1993,OW,NA,NA,4.42,NA,NA,NA,8.27,0.006,163,22.5,1
0602EAT0163,Eaton Brook Reservoir,08/23/1993,BS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0602EAT0163,Eaton Brook Reservoir,08/23/1994,OW,NA,NA,5.8,NA,NA,NA,8.18,0.007,144,20,7
0602EAT0163,Eaton Brook Reservoir,08/23/1994,BS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0602EAT0163,Eaton Brook Reservoir,08/23/2017,OW,0.009,NA,1.3,NA,NA,NA,8.08,0.011,147.7,25,6
0602EAT0163,Eaton Brook Reservoir,08/23/2017,BS,0.036,NA,NA,NA,NA,NA,NA,0.0315,NA,23,NA
0602EAT0163,Eaton Brook Reservoir,08/24/1992,OW,NA,NA,2.8,NA,NA,NA,7.38,0.008,183,20,7
0602EAT0163,Eaton Brook Reservoir,08/24/1992,BS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0602EAT0163,Eaton Brook Reservoir,08/24/1998,OW,NA,NA,3.54,NA,NA,NA,8.26,NA,154,21,3
0602EAT0163,Eaton Brook Reservoir,08/24/1998,BS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0602EAT0163,Eaton Brook Reservoir,08/25/2013,OW,0,NA,1.4,NA,0.421104,NA,7.09,0.0079,145,24,15
0602EAT0163,Eaton Brook Reservoir,08/25/2013,BS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0602EAT0163,Eaton Brook Reservoir,08/26/1991,OW,NA,NA,5.36,NA,NA,NA,8.32,0.007,167,21,8
0602EAT0163,Eaton Brook Reservoir,08/26/1991,BS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0602EAT0163,Eaton Brook Reservoir,08/26/2012,OW,0.031762,NA,1,NA,0.271,NA,7.97,0.0104,151,23,11
0602EAT0163,Eaton Brook Reservoir,08/26/2012,BS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0602EAT0163,Eaton Brook Reservoir,08/27/1996,OW,NA,NA,2.3,NA,NA,NA,8.27,0.007,161,22.5,5
0602EAT0163,Eaton Brook Reservoir,08/27/1996,BS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0602EAT0163,Eaton Brook Reservoir,08/27/2018,OW,0.012,NA,2.4,NA,0.223,0.229,7.71,0.0069,134.3,22.5,5
0602EAT0163,Eaton Brook Reservoir,08/27/2018,BS,0.274,NA,NA,NA,NA,NA,NA,0.0158,NA,11,NA
0602EAT0163,Eaton Brook Reservoir,08/28/1988,OW,NA,NA,4,NA,NA,NA,8.25,0.014,166,22,6
0602EAT0163,Eaton Brook Reservoir,08/28/1988,BS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0602EAT0163,Eaton Brook Reservoir,08/28/2000,OW,NA,NA,NA,NA,NA,NA,NA,0.009,NA,24,NA
0602EAT0163,Eaton Brook Reservoir,08/28/2000,BS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0602EAT0163,Eaton Brook Reservoir,08/29/2010,OW,0.024,NA,0.1,NA,0.535,NA,7.46,0.0091,163.1,24,4
0602EAT0163,Eaton Brook Reservoir,08/29/2010,BS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0602EAT0163,Eaton Brook Reservoir,08/29/2016,OW,0.0075,NA,2.3,NA,0.174,NA,8.09,0.0093,164.2,25,16
0602EAT0163,Eaton Brook Reservoir,08/29/2016,BS,0.016,NA,NA,NA,NA,NA,NA,0.001,NA,22,NA
0602EAT0163,Eaton Brook Reservoir,08/31/2015,OW,0,NA,1.3,NA,0.376,NA,7.35,0.0073,166,20,5
0602EAT0163,Eaton Brook Reservoir,08/31/2015,BS,0,NA,NA,NA,NA,NA,NA,0.0217,NA,20,NA
0602EAT0163,Eaton Brook Reservoir,09/02/1995,OW,NA,NA,3.05,NA,NA,NA,8.13,0.01,175,21,1
0602EAT0163,Eaton Brook Reservoir,09/02/1995,BS,NA,NA,NA,NA,NA,NA,NA,0.13,NA,NA,NA
0602EAT0163,Eaton Brook Reservoir,09/02/1997,OW,NA,NA,3.57,NA,NA,NA,8.23,0.006,169,20,5
0602EAT0163,Eaton Brook Reservoir,09/02/1997,BS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0602EAT0163,Eaton Brook Reservoir,09/03/1989,OW,NA,NA,5.11,NA,NA,NA,8.21,0.01,173,19,5
0602EAT0163,Eaton Brook Reservoir,09/03/1989,BS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0602EAT0163,Eaton Brook Reservoir,09/03/2011,OW,0,NA,1.2,NA,0.234,NA,7.35,0.0086,134.5,21,6
0602EAT0163,Eaton Brook Reservoir,09/03/2011,BS,0.005,NA,NA,NA,NA,NA,NA,0.0104,NA,NA,NA
0602EAT0163,Eaton Brook Reservoir,09/04/2017,OW,0.013,NA,2.5,NA,0.253,NA,7.45,0.0108,124.1,20,6
0602EAT0163,Eaton Brook Reservoir,09/04/2017,BS,0.024,NA,NA,NA,NA,NA,NA,0.0134,NA,18,NA
0602EAT0163,Eaton Brook Reservoir,09/07/1992,OW,NA,NA,NA,NA,NA,NA,8.18,0.008,168,19,7
0602EAT0163,Eaton Brook Reservoir,09/07/1992,BS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0602EAT0163,Eaton Brook Reservoir,09/07/1993,OW,NA,NA,5.48,NA,NA,NA,8.39,0.005,159,22,4
0602EAT0163,Eaton Brook Reservoir,09/07/1993,BS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0602EAT0163,Eaton Brook Reservoir,09/09/1991,OW,NA,NA,4.21,NA,NA,NA,8.34,0.008,166,21,6
0602EAT0163,Eaton Brook Reservoir,09/09/1991,BS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0602EAT0163,Eaton Brook Reservoir,09/09/1996,OW,NA,NA,4.58,NA,NA,NA,8.21,0.005,158,23,5
0602EAT0163,Eaton Brook Reservoir,09/09/1996,BS,NA,NA,NA,NA,NA,NA,NA,0.014,NA,NA,NA
0602EAT0163,Eaton Brook Reservoir,09/09/2012,OW,0.033528,NA,1.2,NA,0.201,NA,7.43,0.0093,162.1,22,14
0602EAT0163,Eaton Brook Reservoir,09/09/2012,BS,0.036367,NA,NA,NA,NA,NA,NA,0.006,NA,NA,NA
0602EAT0163,Eaton Brook Reservoir,09/09/2013,OW,0.013023,NA,1.1,NA,0.312585,NA,7.38,0.007,147.2,20.5,16
0602EAT0163,Eaton Brook Reservoir,09/09/2013,BS,0.012223,NA,NA,NA,NA,NA,NA,4E-04,NA,NA,NA
0602EAT0163,Eaton Brook Reservoir,09/10/1989,OW,NA,NA,3.59,NA,NA,NA,8.29,0.008,171,22,6
0602EAT0163,Eaton Brook Reservoir,09/10/1989,BS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0602EAT0163,Eaton Brook Reservoir,09/10/2000,OW,NA,NA,1.64,NA,NA,NA,8.11,0.008,162,21,5
0602EAT0163,Eaton Brook Reservoir,09/10/2000,BS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0602EAT0163,Eaton Brook Reservoir,09/11/1988,OW,NA,NA,15.5,NA,NA,NA,NA,0.014,NA,18,2
0602EAT0163,Eaton Brook Reservoir,09/11/1988,BS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0602EAT0163,Eaton Brook Reservoir,09/11/2010,OW,0.023,NA,0.9,NA,0.225,NA,7.25,0.0104,160.7,17.5,26
0602EAT0163,Eaton Brook Reservoir,09/11/2010,BS,0.032,NA,NA,NA,NA,NA,NA,0.0169,NA,NA,NA
0602EAT0163,Eaton Brook Reservoir,09/11/2018,OW,0.016,NA,2.5,NA,0.462,0.478,6.27,0.00705,127.9,20,7
0602EAT0163,Eaton Brook Reservoir,09/11/2018,BS,0.294,NA,NA,NA,NA,NA,NA,0.03325,NA,11,NA
0602EAT0163,Eaton Brook Reservoir,09/12/2016,OW,NA,NA,0.1,NA,0.896,NA,7.81,0.0664,170.8,22,13
0602EAT0163,Eaton Brook Reservoir,09/12/2016,BS,NA,NA,NA,NA,NA,NA,NA,5E-04,NA,20,NA
0602EAT0163,Eaton Brook Reservoir,09/13/1993,OW,NA,NA,3.78,NA,NA,NA,8.2,0.007,160,19,5
0602EAT0163,Eaton Brook Reservoir,09/13/1993,BS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0602EAT0163,Eaton Brook Reservoir,09/13/1998,OW,NA,NA,6.07,NA,NA,NA,8.21,0.009,157,20,1
0602EAT0163,Eaton Brook Reservoir,09/13/1998,BS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0602EAT0163,Eaton Brook Reservoir,09/15/1997,OW,NA,NA,7.33,NA,NA,NA,8.21,0.009,170,19,6
0602EAT0163,Eaton Brook Reservoir,09/15/1997,BS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0602EAT0163,Eaton Brook Reservoir,09/16/1990,OW,NA,NA,12.2,NA,NA,NA,7.89,0.011,161,18,10
0602EAT0163,Eaton Brook Reservoir,09/16/1990,BS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0602EAT0163,Eaton Brook Reservoir,09/16/1991,OW,NA,NA,8.41,NA,NA,NA,8.26,0.011,163,21,2
0602EAT0163,Eaton Brook Reservoir,09/16/1991,BS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0602EAT0163,Eaton Brook Reservoir,09/17/1989,OW,NA,NA,4.51,NA,NA,NA,8.25,0.009,167,17,6
0602EAT0163,Eaton Brook Reservoir,09/17/1989,BS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0602EAT0163,Eaton Brook Reservoir,09/17/2011,OW,0.027,NA,1.9,NA,0.256,NA,6.64,0.0201,141.3,17,15
0602EAT0163,Eaton Brook Reservoir,09/17/2011,BS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0602EAT0163,Eaton Brook Reservoir,09/18/1988,OW,NA,NA,16.5,NA,NA,NA,NA,NA,NA,NA,NA
0602EAT0163,Eaton Brook Reservoir,09/18/1988,BS,NA,NA,NA,NA,NA,NA,8.16,0.014,168,17,7
0602EAT0163,Eaton Brook Reservoir,09/22/2012,OW,0.016,NA,2.3,NA,0.224,NA,7.34,0.0133,137.2,18,17
0602EAT0163,Eaton Brook Reservoir,09/22/2012,BS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0602EAT0163,Eaton Brook Reservoir,09/24/1991,OW,NA,NA,7.35,NA,NA,NA,8.3,0.01,165,17,4
0602EAT0163,Eaton Brook Reservoir,09/24/1991,BS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0602EAT0163,Eaton Brook Reservoir,09/24/2000,OW,NA,NA,4.41,NA,NA,NA,7.84,0.022,162,16,6
0602EAT0163,Eaton Brook Reservoir,09/24/2000,BS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0602EAT0163,Eaton Brook Reservoir,09/24/2010,OW,0.029,NA,1.5,NA,0.277,NA,7.37,0.0094,158.9,18,17
0602EAT0163,Eaton Brook Reservoir,09/24/2010,BS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0602EAT0163,Eaton Brook Reservoir,09/24/2013,OW,0,NA,1.5,NA,0.366,NA,7.46,0.0079,156.6,17,18
0602EAT0163,Eaton Brook Reservoir,09/24/2013,BS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0602EAT0163,Eaton Brook Reservoir,09/24/2018,OW,0.017,NA,1.6,NA,0.278,0.283,7.58,0.00835,149.6,20,5
0602EAT0163,Eaton Brook Reservoir,09/24/2018,BS,0.3,NA,NA,NA,NA,NA,NA,0.03015,NA,11,NA
0602EAT0163,Eaton Brook Reservoir,09/25/1988,OW,NA,NA,17.8,NA,NA,NA,NA,NA,NA,NA,NA
0602EAT0163,Eaton Brook Reservoir,09/25/1988,BS,NA,NA,NA,NA,NA,NA,8.24,0.015,176,15,2
0602EAT0163,Eaton Brook Reservoir,09/26/1995,OW,NA,NA,13.6,NA,NA,NA,8.13,0.011,178,16,5
0602EAT0163,Eaton Brook Reservoir,09/26/1995,BS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0602EAT0163,Eaton Brook Reservoir,09/27/1998,OW,NA,NA,7.94,NA,NA,NA,8.26,0.007,159,18,5
0602EAT0163,Eaton Brook Reservoir,09/27/1998,BS,NA,NA,NA,NA,NA,NA,NA,0.016,NA,NA,NA
0602EAT0163,Eaton Brook Reservoir,09/29/1989,OW,NA,NA,6.99,NA,NA,NA,8.31,0.012,173,16,5
0602EAT0163,Eaton Brook Reservoir,09/29/1989,BS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0602EAT0163,Eaton Brook Reservoir,10/02/1988,OW,NA,NA,14.4,NA,NA,NA,NA,NA,NA,NA,NA
0602EAT0163,Eaton Brook Reservoir,10/02/1988,BS,NA,NA,NA,NA,NA,NA,8.26,0.014,174,15,8
0602EAT0163,Eaton Brook Reservoir,10/04/1993,OW,NA,NA,8.42,NA,NA,NA,8.01,0.014,163,12.5,5
0602EAT0163,Eaton Brook Reservoir,10/04/1993,BS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0602EAT0163,Eaton Brook Reservoir,10/09/1994,OW,NA,NA,6.24,NA,NA,NA,8.07,0.012,153,14,7
0602EAT0163,Eaton Brook Reservoir,10/09/1994,BS,NA,NA,NA,NA,NA,NA,NA,0.027,NA,NA,NA
